Customer ID,customer_segment,predicted_segment,max_posterior,confidence_category,prob_At Risk,prob_Champions,prob_Hibernating or Lost,prob_Loyal Customers,country,avg_unit_price,bulk_buy_ratio,avg_basket_size,product_diversity,weekend_ratio,tenure_days,return_rate
14679,At Risk,Loyal Customers,0.834887252573607,high,0.006391663083350034,0.15872107605531707,8.287726193056282e-09,0.834887252573607,United Kingdom,3.1695238095238096,0.5555555555555556,12.603174603174603,49,0.0,349,0.4
13262,At Risk,Loyal Customers,0.9206943930211208,high,0.012702921424163743,0.06660234752639038,3.380283247523829e-07,0.9206943930211208,United Kingdom,3.8594,0.12,4.94,48,0.52,337,0.0
18081,Loyal Customers,At Risk,0.6554986189036304,moderate_review,0.6554986189036304,0.0008559073618387253,0.3207103571736455,0.022935116560885725,United Kingdom,3.84,0.29411764705882354,11.470588235294118,14,0.0,97,0.0
17189,Loyal Customers,Champions,0.6952617454373441,moderate_review,0.0016708399893163497,0.6952617454373441,5.238691314599126e-07,0.3030668907042088,United Kingdom,2.3030081300813006,0.17073170731707318,4.9105691056910565,101,0.0,631,0.0
13710,Loyal Customers,Champions,0.5440678580703685,moderate_review,0.0668018536243272,0.5440678580703685,0.0004476993525502511,0.38868258895275454,United Kingdom,1.648,1.0,22.4,13,0.0,580,0.0
17011,Loyal Customers,Champions,0.5074491796822121,moderate_review,0.011490559180685023,0.5074491796822121,1.983007946516568e-06,0.48105827812915647,United Kingdom,1.635,0.7857142857142857,28.285714285714285,27,0.0,621,0.25
17914,Loyal Customers,At Risk,0.6855707981666673,moderate_review,0.6855707981666673,0.009769175276167224,0.0420396537503708,0.26262037280679434,United Kingdom,1.9649999999999999,0.1875,5.9125,72,0.0,0,0.0
15362,At Risk,Loyal Customers,0.857351724932802,high,0.10691440188059476,0.03573230144526113,1.5717413424233993e-06,0.857351724932802,United Kingdom,3.6119999999999997,0.375,9.2,38,0.0,290,0.0
15919,Loyal Customers,Champions,0.6675919178013867,moderate_review,0.0006778682097665189,0.6675919178013867,4.7515643582542635e-09,0.3317302092372829,United Kingdom,2.5801041666666666,0.15104166666666666,4.098958333333333,103,0.4895833333333333,349,0.0
15744,At Risk,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,0.29,1.0,40.0,3,0.0,0,0.0
13016,Loyal Customers,At Risk,0.8368435692463948,high,0.8368435692463948,0.00296768913712739,0.042477922495809076,0.11771081912066904,United Kingdom,3.173191489361702,0.5531914893617021,11.212765957446809,39,0.0,49,0.0
15467,Loyal Customers,At Risk,0.6954935236302515,moderate_review,0.6954935236302515,0.004238936759544046,0.032464739053369975,0.267802800556835,United Kingdom,2.2582692307692307,0.11538461538461539,5.961538461538462,41,0.75,142,0.25
16681,Champions,Loyal Customers,0.5329303934415414,moderate_review,0.026956204174661925,0.440094980653126,1.8421730670665108e-05,0.5329303934415414,United Kingdom,1.95734693877551,0.9183673469387755,30.448979591836736,22,0.0,568,0.0
15994,Loyal Customers,Champions,0.7313896297495932,moderate_review,0.0002719767937129867,0.7313896297495932,1.8582508547150664e-08,0.2683383748741859,United Kingdom,3.483947368421053,0.06140350877192982,4.114035087719298,93,1.0,581,0.4
15286,At Risk,Hibernating or Lost,0.6005744235979578,moderate_review,0.39158098138480507,0.00027369050838278936,0.6005744235979578,0.007570904508855301,United Kingdom,4.45,1.0,18.333333333333332,3,0.0,0,0.0
15112,Hibernating or Lost,At Risk,0.567010852999173,moderate_review,0.567010852999173,0.0003422864759866087,0.4200778414746389,0.012569019050201198,United Kingdom,4.357142857142857,0.2857142857142857,10.285714285714286,7,0.0,0,0.0
13080,At Risk,Loyal Customers,0.7202093779750905,moderate_review,0.21468225760160473,0.06507060200501558,3.7762418288322804e-05,0.7202093779750905,United Kingdom,2.698421052631579,0.3684210526315789,10.157894736842104,17,0.0,430,0.2
13214,Loyal Customers,Champions,0.6174757746577748,moderate_review,0.0031559820276930704,0.6174757746577748,1.7938175575844865e-08,0.3793682253763564,United Kingdom,1.9063755458515284,0.5720524017467249,12.951965065502183,207,0.034934497816593885,228,0.0
15501,At Risk,Loyal Customers,0.5798402326660045,moderate_review,0.36163852575377065,0.029259181732696666,0.029262059847527867,0.5798402326660045,United Kingdom,3.1848571428571426,0.05714285714285714,2.942857142857143,64,0.3,10,0.0
16865,Hibernating or Lost,At Risk,0.502078794807007,moderate_review,0.502078794807007,0.00028742921500745294,0.4861074795490618,0.011526296428923605,United Kingdom,1.585625,0.3125,9.8125,15,0.0,0,0.0
15995,At Risk,Loyal Customers,0.3942893623348598,low_review,0.26968531321613626,0.30374773996419824,0.03227758448480631,0.3942893623348598,United Kingdom,2.757837837837838,0.05405405405405406,3.18018018018018,108,0.0,0,0.0
15151,At Risk,Loyal Customers,0.5860383184317508,moderate_review,0.36846066119994836,0.03410646229123967,0.011394558077061794,0.5860383184317508,United Kingdom,13.795438596491229,0.5964912280701754,13.947368421052632,56,0.3508771929824561,86,0.0
17852,Loyal Customers,Champions,0.5497649426147413,moderate_review,0.005383422237326695,0.5497649426147413,4.684261753633705e-06,0.44484695088617854,United Kingdom,1.8897272727272727,0.01818181818181818,3.418181818181818,82,0.0,719,0.0
17369,At Risk,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,0.85,1.0,1152.0,1,0.0,0,0.0
14596,Hibernating or Lost,At Risk,0.6313688337125513,moderate_review,0.6313688337125513,0.011968285484357815,0.08302634950656722,0.2736365312965235,United Kingdom,3.3821052631578947,0.0,1.3859649122807018,50,0.0,0,0.0
15772,Hibernating or Lost,At Risk,0.596955181781055,moderate_review,0.596955181781055,0.0010341282071320785,0.36289528906889434,0.03911540094291876,United Kingdom,4.52,0.25,6.875,16,1.0,0,0.0
16901,Hibernating or Lost,At Risk,0.6790364749681377,moderate_review,0.6790364749681377,0.000322223680792007,0.2903048211314664,0.030336480219603876,United Kingdom,6.1256521739130445,0.0,1.826086956521739,23,0.0,0,0.0
12672,At Risk,Loyal Customers,0.8454419286553522,high,0.11911110483945073,0.03544684555497176,1.2095022383151189e-07,0.8454419286553522,France,4.527272727272727,0.18181818181818182,6.2727272727272725,22,0.0,265,0.3333333333333333
13328,At Risk,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,1.8776470588235292,1.0,40.0,17,0.0,0,0.0
13435,Champions,Loyal Customers,0.8071928001533467,high,0.0033161043687872007,0.18949107077139563,2.4706470605665242e-08,0.8071928001533467,United Kingdom,2.754605263157895,0.4868421052631579,18.361842105263158,96,0.4868421052631579,494,0.18181818181818182
13549,Champions,Loyal Customers,0.9243920125198176,high,0.031159512161364682,0.04444819345916149,2.8185965532687306e-07,0.9243920125198176,United Kingdom,3.176949152542373,0.4406779661016949,9.389830508474576,44,0.1864406779661017,361,0.1111111111111111
17184,At Risk,Hibernating or Lost,0.643709969611338,moderate_review,0.35032787220033684,0.00012120826272555341,0.643709969611338,0.005840949925598924,United Kingdom,3.952142857142857,0.14285714285714285,5.214285714285714,14,0.0,161,0.0
13629,Champions,Loyal Customers,0.5329303934415414,moderate_review,0.026956204174661925,0.440094980653126,1.8421730670665108e-05,0.5329303934415414,United Kingdom,2.1180459770114943,0.8850574712643678,88.75862068965517,28,0.06896551724137931,642,0.0
17497,At Risk,Loyal Customers,0.8062670194389526,high,0.1457597776575041,0.047953623321222445,1.957958232114892e-05,0.8062670194389526,United Kingdom,7.192857142857143,0.42857142857142855,8.428571428571429,7,0.5714285714285714,220,0.0
14332,Champions,Loyal Customers,0.8205629673835433,high,0.012471122452980788,0.16696575915870787,1.5100476840643097e-07,0.8205629673835433,United Kingdom,2.62984126984127,0.5555555555555556,14.174603174603174,47,0.0,393,0.0
17887,At Risk,Hibernating or Lost,0.8053437570891684,high,0.192085193772146,4.547106426641222e-05,0.8053437570891684,0.0025255780744198038,United Kingdom,5.235,0.1,3.0,10,0.0,0,0.0
18068,At Risk,Hibernating or Lost,0.6896963609762642,moderate_review,0.3059453585245561,8.496137540399687e-05,0.6896963609762642,0.004273319123775762,United Kingdom,16.95,0.0,6.0,1,0.0,0,0.0
15576,Loyal Customers,At Risk,0.8596366604048866,high,0.8596366604048866,0.00151282479593671,0.05719178778984223,0.08165872700933445,United Kingdom,3.5811111111111114,0.2222222222222222,8.977777777777778,43,0.0,0,0.0
12844,Loyal Customers,Champions,0.6804291187926712,moderate_review,0.0006844309733838642,0.6804291187926712,1.8517849374980734e-07,0.31888626505545187,United Kingdom,3.310970873786408,0.0,2.1650485436893203,88,0.20388349514563106,564,0.0
18161,Champions,Loyal Customers,0.8583389205544516,high,0.013915205572260359,0.12774580242372915,7.14495581534346e-08,0.8583389205544516,United Kingdom,3.5248387096774194,0.41935483870967744,10.376344086021506,57,0.0,364,0.14285714285714285
15477,At Risk,Hibernating or Lost,0.5338464198620827,moderate_review,0.4328642001675719,0.0012245856390788528,0.5338464198620827,0.03206479433126702,United Kingdom,1.5999999999999999,1.0,108.0,2,1.0,0,0.0
14673,Champions,Loyal Customers,0.8910879967788092,high,0.028049372213348297,0.08086223090078998,4.0010705179222176e-07,0.8910879967788092,United Kingdom,2.2747852760736196,0.6073619631901841,12.484662576687116,86,0.0,406,0.0
14998,Loyal Customers,Champions,0.5817880101099283,moderate_review,0.004504396097550479,0.5817880101099283,7.196247066467876e-08,0.41370752183005005,United Kingdom,3.4280314960629923,0.07874015748031496,2.8897637795275593,111,0.0,435,0.0
16728,Loyal Customers,Champions,0.6352384448555851,moderate_review,0.0009427298898627979,0.6352384448555851,1.507823431861926e-08,0.36381881017631706,United Kingdom,2.304646840148699,0.05204460966542751,2.516728624535316,218,0.5315985130111525,218,0.0
15579,Loyal Customers,Champions,0.6742229691889624,moderate_review,0.00045214002260841353,0.6742229691889624,1.1224097836716046e-09,0.3253248896660194,United Kingdom,3.4243274853801164,0.11695906432748537,4.228070175438597,140,0.8421052631578947,363,0.2857142857142857
12774,Hibernating or Lost,At Risk,0.5564182260042346,moderate_review,0.5564182260042346,0.00022634170217759815,0.4325281011457434,0.010827331147844881,Netherlands,3.966666666666667,0.5,8.833333333333334,6,0.0,0,0.0
17572,Loyal Customers,Champions,0.6097686697666287,moderate_review,0.031092937815164222,0.6097686697666287,8.276180797414288e-05,0.35905563061023377,United Kingdom,2.6580555555555554,0.2222222222222222,9.75,14,0.0,653,0.0
14899,At Risk,Loyal Customers,0.3921816908164315,low_review,0.30466871420452113,0.2807378706521782,0.02241172432686951,0.3921816908164315,United Kingdom,3.7849635036496347,0.072992700729927,4.2773722627737225,126,0.0,0,0.0
17298,Loyal Customers,Champions,0.6498577286240101,moderate_review,0.0024954136749181823,0.6498577286240101,3.8368626903405605e-07,0.34764647401480303,United Kingdom,1.7815714285714286,0.2857142857142857,12.2,61,0.05714285714285714,540,0.16666666666666666
15782,Champions,Loyal Customers,0.8403588243388609,high,0.003723478341871433,0.15591768816617602,9.153090344762482e-09,0.8403588243388609,United Kingdom,4.859016393442623,0.6721311475409836,30.229508196721312,51,0.3442622950819672,420,0.3333333333333333
16136,Loyal Customers,Champions,0.6035489793220519,moderate_review,0.0031067591518914553,0.6035489793220519,1.0741224095883242e-06,0.39334318740364743,United Kingdom,2.3967391304347827,0.6521739130434783,14.652173913043478,44,0.1956521739130435,603,0.2
13429,Champions,Loyal Customers,0.5707788490634499,moderate_review,0.3689658842964661,0.038643340645686815,0.021611925994396604,0.5707788490634499,United Kingdom,1.2207462686567165,0.7910447761194029,20.746268656716417,55,0.3582089552238806,64,0.0
14954,Loyal Customers,Champions,0.9721425832198033,high,2.011649851439135e-05,0.9721425832198033,3.0445835076900464e-09,0.027837297237098713,United Kingdom,3.101825396825397,0.015873015873015872,1.7380952380952381,111,0.6746031746031746,690,0.0
12697,Loyal Customers,At Risk,0.6189576928402923,moderate_review,0.6189576928402923,0.009777896139880149,0.0029466595345792883,0.3683177514852494,Other,5.027560975609756,0.4878048780487805,12.390243902439025,37,0.24390243902439024,140,0.4
17217,At Risk,Loyal Customers,0.8147575780237977,high,0.16193464547550634,0.02329784703677856,9.929463916626153e-06,0.8147575780237977,United Kingdom,2.967241379310345,0.034482758620689655,3.2758620689655173,27,0.0,385,0.0
15442,At Risk,Hibernating or Lost,0.6005744235979578,moderate_review,0.39158098138480507,0.00027369050838278936,0.6005744235979578,0.007570904508855301,United Kingdom,4.95,1.0,60.0,2,0.0,0,0.0
12470,Hibernating or Lost,At Risk,0.8272054015722007,high,0.8272054015722007,0.0003275987659191641,0.14096727935285294,0.03149972030902639,Other,3.928260869565217,0.13043478260869565,4.130434782608695,23,0.0,0,0.0
14393,At Risk,Hibernating or Lost,0.8053437570891684,high,0.192085193772146,4.547106426641222e-05,0.8053437570891684,0.0025255780744198038,United Kingdom,5.390000000000001,0.0,2.6,5,0.0,0,0.0
13805,Loyal Customers,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,0.5930769230769231,1.0,146.15384615384616,10,0.0,76,0.0
15282,Hibernating or Lost,At Risk,0.8102963433022954,high,0.8102963433022954,0.0015031568309054047,0.11796711605040025,0.07023338381639954,United Kingdom,1.3085185185185184,0.5555555555555556,14.62962962962963,27,0.0,0,0.0
13845,At Risk,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,1.9544444444444444,0.8888888888888888,20.22222222222222,9,0.0,0,0.0
15710,At Risk,Loyal Customers,0.3943224971875318,low_review,0.2538862858266203,0.33545281293116574,0.016338404054682006,0.3943224971875318,United Kingdom,2.4634545454545456,0.11818181818181818,5.827272727272727,110,0.0,0,0.0
13323,Loyal Customers,At Risk,0.4984835712030462,low_review,0.4984835712030462,0.00020232279745222137,0.49248505165039974,0.008829054349102103,United Kingdom,4.55,0.19047619047619047,8.333333333333334,6,0.0,81,0.0
14856,Loyal Customers,At Risk,0.5118624674150901,moderate_review,0.5118624674150901,0.033523954801382476,0.01210155354903359,0.44251202423449404,United Kingdom,3.132878787878788,0.48484848484848486,10.818181818181818,65,0.0,20,0.0
18142,Loyal Customers,At Risk,0.6775264282052322,moderate_review,0.6775264282052322,0.005184745531578305,0.2110097413226154,0.10627908494057355,United Kingdom,1.53,0.8666666666666667,85.06666666666666,9,0.6,58,0.5
17206,At Risk,Hibernating or Lost,0.5226520580879255,moderate_review,0.45967107867182944,0.0007119382263818552,0.5226520580879255,0.016964925013863624,United Kingdom,2.7885714285714287,0.8571428571428571,10.857142857142858,7,0.0,0,0.0
15409,Hibernating or Lost,At Risk,0.8154363279823286,high,0.8154363279823286,0.0019364413697513976,0.13435278106961915,0.04827444957830019,United Kingdom,3.183333333333333,0.2222222222222222,6.555555555555555,9,0.0,0,0.5
13387,Hibernating or Lost,At Risk,0.6439543522648258,moderate_review,0.6439543522648258,0.005351899276609158,0.16757418106880087,0.1831195673897636,United Kingdom,1.9234246575342466,0.0273972602739726,1.7123287671232876,71,0.0,0,0.0
14782,At Risk,Hibernating or Lost,0.5286258793910906,moderate_review,0.45032698999653087,0.0011618333531840947,0.5286258793910906,0.019885297259194912,United Kingdom,2.516666666666667,0.5,19.0,6,0.0,0,0.0
16189,Loyal Customers,Hibernating or Lost,0.508902716968125,moderate_review,0.4809150912288253,0.00028172429969533784,0.508902716968125,0.009900467503354967,United Kingdom,3.9436363636363634,0.6363636363636364,12.181818181818182,9,0.0,69,0.0
15389,Loyal Customers,Champions,0.5440678580703685,moderate_review,0.0668018536243272,0.5440678580703685,0.0004476993525502511,0.38868258895275454,United Kingdom,0.9733333333333333,1.0,656.6666666666666,2,0.0,509,0.0
17996,Loyal Customers,At Risk,0.6070465126912832,moderate_review,0.6070465126912832,0.019729837629324225,0.01881089974665879,0.35441274993273414,United Kingdom,3.2059701492537314,0.22388059701492538,8.761194029850746,63,0.0,166,0.0
17391,At Risk,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,1.06,1.0,160.0,2,0.0,0,0.0
15000,At Risk,Loyal Customers,0.5967589475498478,moderate_review,0.32769285642182966,0.03240686932055382,0.04314132670776823,0.5967589475498478,United Kingdom,2.8345454545454545,0.012987012987012988,2.831168831168831,76,1.0,0,0.0
13691,Hibernating or Lost,At Risk,0.6439543522648258,moderate_review,0.6439543522648258,0.005351899276609158,0.16757418106880087,0.1831195673897636,United Kingdom,2.1038888888888887,0.05555555555555555,2.685185185185185,54,0.0,0,0.0
13010,At Risk,Loyal Customers,0.5664796629088443,moderate_review,0.3965088307320944,0.036838905795879236,0.0001726005631819614,0.5664796629088443,United Kingdom,1.7841666666666667,0.9166666666666666,26.916666666666668,10,0.0,274,0.0
14776,Champions,Loyal Customers,0.8704724511414116,high,0.029175526497353495,0.10035141917608549,6.031851499545524e-07,0.8704724511414116,United Kingdom,1.0237894736842106,0.8473684210526315,24.51578947368421,68,0.10526315789473684,395,0.21052631578947367
14328,At Risk,Hibernating or Lost,0.5072537080810667,moderate_review,0.4791000594224299,0.0003067829127409522,0.5072537080810667,0.013339449583763006,United Kingdom,445.05,0.0,1.0,1,0.0,0,0.6666666666666666
17080,Champions,Loyal Customers,0.8385187298486457,high,0.11333521286807689,0.04814351508905135,2.5421942263807168e-06,0.8385187298486457,United Kingdom,3.558181818181818,0.6363636363636364,17.242424242424242,26,0.0,503,0.125
16445,Loyal Customers,Champions,0.5190670437087724,moderate_review,0.0021475957105030067,0.5190670437087724,4.177713369826331e-08,0.4787853188035915,United Kingdom,2.2354166666666666,0.0,1.5572916666666667,143,0.6614583333333334,377,0.0
14722,At Risk,Loyal Customers,0.8942440043812727,high,0.028917963936074587,0.07683720579191565,8.258907364065486e-07,0.8942440043812727,United Kingdom,3.3117021276595744,0.031914893617021274,2.3617021276595747,72,0.0,339,0.0
12968,At Risk,Hibernating or Lost,0.49531214555001774,low_review,0.4890248542789252,0.0007393084848842952,0.49531214555001774,0.014923691686173024,United Kingdom,3.29,0.8,14.6,5,0.0,0,0.0
17386,Champions,Loyal Customers,0.8036177146847769,high,0.16554377868645231,0.030831158513726573,7.3481150434680616e-06,0.8036177146847769,United Kingdom,1.816578947368421,0.6578947368421053,51.44736842105263,32,0.0,377,0.0
16659,At Risk,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,0.62,1.0,36.0,2,0.0,0,0.0
15196,At Risk,Loyal Customers,0.9235255136462245,high,0.04368368184842202,0.032788122874573354,2.6816307799692715e-06,0.9235255136462245,United Kingdom,2.4453488372093024,0.023255813953488372,3.046511627906977,34,1.0,293,0.0
12534,At Risk,Loyal Customers,0.5968982092896307,moderate_review,0.36006275045346375,0.04075597754786777,0.0022830627090393387,0.5968982092896307,Germany,3.035396825396825,0.5238095238095238,10.333333333333334,63,0.0,0,0.0
14973,Loyal Customers,At Risk,0.8481550537524788,high,0.8481550537524788,0.0009959883957826833,0.0915198620177103,0.059329095834028914,United Kingdom,21.259687500000002,0.6875,11.53125,29,0.0,118,0.0
15707,Loyal Customers,At Risk,0.4176832484611063,low_review,0.4176832484611063,0.16874241028790293,0.060801415424458084,0.35277292582653247,United Kingdom,2.2814953271028036,0.03271028037383177,2.8271028037383177,126,0.0,51,0.0
17981,At Risk,Hibernating or Lost,0.5817565378872296,moderate_review,0.40747214724564496,0.00037708149633431705,0.5817565378872296,0.010394233370791183,United Kingdom,1.6017647058823528,0.47058823529411764,15.294117647058824,17,0.0,0,0.0
12845,Loyal Customers,At Risk,0.7498785253025309,moderate_review,0.7498785253025309,0.0011036488978769996,0.18521571895530334,0.06380210684428901,United Kingdom,2.7903703703703706,0.07407407407407407,7.555555555555555,26,0.0,22,0.0
15347,Loyal Customers,At Risk,0.7342444599402386,moderate_review,0.7342444599402386,0.010271724814096538,0.022194555926361513,0.23328925931930428,United Kingdom,2.8146341463414637,0.3902439024390244,16.390243902439025,29,0.0,71,0.3333333333333333
12692,Hibernating or Lost,At Risk,0.6555013877169938,moderate_review,0.6555013877169938,0.00032378814169835843,0.3335558997984877,0.010618924342821223,France,3.123076923076923,0.0,2.769230769230769,13,0.0,0,0.0
12946,Hibernating or Lost,At Risk,0.8456920669792868,high,0.8456920669792868,0.0020164245844248407,0.05724466827942253,0.09504684015686533,United Kingdom,3.3175,0.4,7.45,20,0.0,0,0.0
14994,Loyal Customers,Champions,0.5435895885647379,moderate_review,0.0035487481211584314,0.5435895885647379,2.833188604779332e-08,0.452861634982218,United Kingdom,2.1632580645161292,0.03225806451612903,1.8612903225806452,233,0.0,240,0.375
15036,Loyal Customers,At Risk,0.4176832484611063,low_review,0.4176832484611063,0.16874241028790293,0.060801415424458084,0.35277292582653247,United Kingdom,2.1081102362204724,0.023622047244094488,2.574803149606299,107,0.0,107,0.0
17780,At Risk,Loyal Customers,0.5798402326660045,moderate_review,0.36163852575377065,0.029259181732696666,0.029262059847527867,0.5798402326660045,United Kingdom,3.158888888888889,0.037037037037037035,1.9506172839506173,76,0.35802469135802467,17,0.0
12496,At Risk,Hibernating or Lost,0.69218488800108,moderate_review,0.30466672194667277,4.349976307577886e-05,0.69218488800108,0.0031048902891727364,Spain,2.1553846153846155,0.07692307692307693,2.5384615384615383,10,0.0,0,0.0
17579,Loyal Customers,Champions,0.6472551320674609,moderate_review,0.0027788234358545006,0.6472551320674609,1.22186843163216e-06,0.34996482262825246,United Kingdom,3.4324468085106385,0.07446808510638298,3.9893617021276597,89,0.0,573,0.2
17308,Loyal Customers,Hibernating or Lost,0.6625839037072621,moderate_review,0.3305777478583861,0.00021911515849650084,0.6625839037072621,0.006619233275855649,United Kingdom,0.8871428571428571,1.0,735.4285714285714,5,0.0,59,0.0
14943,Hibernating or Lost,At Risk,0.6510838581586637,moderate_review,0.6510838581586637,0.0033053862771631054,0.2659398239400537,0.07967093162411994,United Kingdom,3.184,0.4,9.2,5,1.0,0,0.0
16396,Hibernating or Lost,At Risk,0.7643080063113724,high,0.7643080063113724,0.0016035672286340277,0.1901272971782346,0.04396112928175884,United Kingdom,1.9,0.5,10.0,8,0.0,0,0.6666666666666666
16731,Hibernating or Lost,At Risk,0.622888518232414,moderate_review,0.622888518232414,0.00028030789976212487,0.3480114175161199,0.028819756351704185,United Kingdom,1.7983720930232558,0.046511627906976744,2.953488372093023,40,0.0,0,0.0
17785,Loyal Customers,Champions,0.6962315855974162,moderate_review,0.0005729515100430121,0.6962315855974162,2.522174201747517e-07,0.303195210675121,United Kingdom,2.8162745098039217,0.058823529411764705,4.450980392156863,48,0.3137254901960784,512,0.0
13303,Hibernating or Lost,At Risk,0.4984835712030462,low_review,0.4984835712030462,0.00020232279745222137,0.49248505165039974,0.008829054349102103,United Kingdom,4.385,0.25,6.5,4,0.0,0,0.0
14392,Hibernating or Lost,At Risk,0.5525590410468182,moderate_review,0.5525590410468182,0.003428835090216312,0.3672158822912901,0.07679624157167612,United Kingdom,2.7142857142857144,0.42857142857142855,8.142857142857142,14,1.0,0,0.0
12504,Loyal Customers,Champions,0.6276937347549341,moderate_review,0.01563396108509703,0.6276937347549341,5.430106676352649e-06,0.35666687405329095,Germany,6.285,0.65,22.9,11,0.0,578,0.3333333333333333
12563,Hibernating or Lost,At Risk,0.7095998889835395,moderate_review,0.7095998889835395,0.00024036545686504873,0.2794470656554558,0.010712679904139098,Other,3.921538461538461,0.3076923076923077,8.692307692307692,13,0.0,0,0.0
12698,Hibernating or Lost,At Risk,0.7694477469821229,high,0.7694477469821229,0.0005397395753382709,0.20387930310299082,0.026133210339549382,Germany,5.1,0.3125,6.9375,16,0.0,0,0.0
13661,Hibernating or Lost,At Risk,0.4984835712030462,low_review,0.4984835712030462,0.00020232279745222137,0.49248505165039974,0.008829054349102103,United Kingdom,4.0452941176470585,0.35294117647058826,6.9411764705882355,17,0.0,0,0.0
12758,Loyal Customers,Champions,0.9508180588577363,high,6.255280015917245e-05,0.9508180588577363,1.6135708882287513e-08,0.049119372206393806,Portugal,2.2553035143769966,0.7252396166134185,19.664536741214057,187,0.0,621,0.125
15098,Loyal Customers,At Risk,0.6992316940889529,moderate_review,0.6992316940889529,0.0013219741526375671,0.2708182624448644,0.028628069313545595,United Kingdom,434.65000000000003,0.6666666666666666,40.333333333333336,1,0.0,0,0.4
17831,At Risk,Hibernating or Lost,0.5763005585105802,moderate_review,0.38666819681910514,0.0012116970059187354,0.5763005585105802,0.03581954766439635,United Kingdom,2.95,0.0,6.0,2,1.0,0,0.0
14965,At Risk,Loyal Customers,0.5967589475498478,moderate_review,0.32769285642182966,0.03240686932055382,0.04314132670776823,0.5967589475498478,United Kingdom,2.3681927710843373,0.0963855421686747,4.397590361445783,80,1.0,0,0.0
16079,Champions,At Risk,0.5738627720252253,moderate_review,0.5738627720252253,0.003702895843723265,0.3576461033715075,0.06478822875954389,United Kingdom,2.9714285714285715,0.7619047619047619,41.142857142857146,18,0.5238095238095238,23,0.0
17137,Loyal Customers,Champions,0.5190670437087724,moderate_review,0.0021475957105030067,0.5190670437087724,4.177713369826331e-08,0.4787853188035915,United Kingdom,2.1426704545454545,0.125,3.960227272727273,125,0.7272727272727273,261,0.0
16463,Champions,At Risk,0.5060970110873891,moderate_review,0.5060970110873891,0.03359288091957169,0.012166207827507028,0.44814390016553146,United Kingdom,1.993170731707317,0.6829268292682927,14.182926829268293,74,0.0,182,0.42857142857142855
13033,At Risk,Hibernating or Lost,0.7025009347304892,moderate_review,0.29002385428550054,0.00021293674705264871,0.7025009347304892,0.007262274236958253,United Kingdom,2.5461538461538464,0.0,7.538461538461538,12,0.0,72,0.0
13563,Loyal Customers,At Risk,0.6745487483719981,moderate_review,0.6745487483719981,0.005911606642609535,0.1343208222483584,0.18521882273703477,United Kingdom,8.512857142857143,0.061224489795918366,4.26530612244898,49,0.0,55,0.0
13084,Hibernating or Lost,At Risk,0.6450182397136387,moderate_review,0.6450182397136387,0.0011564703832297833,0.3264756984902412,0.027349591412891085,United Kingdom,0.85,1.0,72.0,2,0.0,0,0.5
15496,Hibernating or Lost,At Risk,0.6490496539052968,moderate_review,0.6490496539052968,0.0008142945040086987,0.2981523169356102,0.051983734655084816,United Kingdom,2.640454545454545,0.09090909090909091,4.454545454545454,22,0.0,0,0.0
17658,Loyal Customers,At Risk,0.6690963625778594,moderate_review,0.6690963625778594,0.00334448888823117,0.2784483392264093,0.049110809307499816,United Kingdom,2.561052631578947,0.6842105263157895,32.421052631578945,17,0.0,185,0.3333333333333333
13795,At Risk,Loyal Customers,0.909134874552218,high,0.050623126167705305,0.04024061663903302,1.3826410432440762e-06,0.909134874552218,United Kingdom,1.8262068965517242,0.8275862068965517,43.10344827586207,23,0.3103448275862069,249,0.0
13734,Loyal Customers,At Risk,0.846130613744137,high,0.846130613744137,0.0027696354641332877,0.016142141441071345,0.13495760935065898,United Kingdom,7.515357142857143,0.17857142857142858,10.821428571428571,24,0.0,94,0.3333333333333333
17086,Champions,At Risk,0.6502418834660041,moderate_review,0.6502418834660041,0.015956024893041255,0.06189916621042633,0.2719029254305276,United Kingdom,2.1609374999999997,0.6354166666666666,19.364583333333332,76,0.0,56,0.0
13833,At Risk,Loyal Customers,0.9135580453111495,high,0.061091680014229065,0.025348745028987787,1.5296456340366635e-06,0.9135580453111495,United Kingdom,4.607555555555556,0.15555555555555556,5.4222222222222225,43,1.0,244,0.0
16406,Loyal Customers,Champions,0.9765065129176332,high,2.608494482776123e-05,0.9765065129176332,2.6361853406733913e-09,0.023467399501354458,United Kingdom,2.577232704402516,0.006289308176100629,1.7044025157232705,135,0.0,635,0.25
